title,link,summary,published,source,category,priority,guid,author,tags,id
Walmart expands grocery discount for 1.6 million employees as tariffs renew inflation concerns,https://www.cnbc.com/2025/08/13/walmart-expands-employee-discount-on-groceries.html,Walmart said it's extending its employee discount to the grocery aisles.,2025-08-13 18:09:30,CNBC World News,general_financial,1,108185430,,[],84800
Small caps rally as Magnificent 7 stocks roll over in market rotation,https://www.cnbc.com/2025/08/13/small-cap-rally-magnificent-seven-megacap-tech-slide.html,Investors rotated to small companies and turned away from megacap technology stocks that have led the market in recent years.,2025-08-13 18:04:40,CNBC World News,general_financial,1,108185474,,[],39292
Wall Street is changing its tune on downbeat cybersecurity stock Palo Alto Networks,https://www.cnbc.com/2025/08/13/wall-street-is-changing-its-tune-on-downbeat-cybersecurity-stock-palo-alto-networks-.html,"The analysts agree with us, calling the punishing sell-off that abated last week overdone.",2025-08-13 18:01:34,CNBC World News,general_financial,1,108185468,,[],39109
Amazon takes away one popular way to buy from the online giant,https://www.thestreet.com/technology/amazon-quietly-deals-google-a-major-blow,Amazon has pulled all its resources from one key shopping avenue.,2025-08-13 17:58:01,TheStreet,investing_markets,1,https://www.thestreet.com/technology/amazon-quietly-deals-google-a-major-blow,Daniel Kline,"[{'term': 'Retail', 'scheme': None, 'label': None}, {'term': 'Technology', 'scheme': None, 'label': None}, {'term': 'Retail, Shopping Malls, Chain Stores News & Analysis', 'scheme': None, 'label': None}, {'term': 'Technology Business News', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}]",78901
"New York Attorney General James sues Zelle parent company, alleging it enabled fraud",https://www.cnbc.com/2025/08/13/new-york-letitia-james-zelle-lawsuit.html,"New York Attorney General Letitia James sued the parent company of payments network Zelle, alleging it enabled fraud.",2025-08-13 17:57:16,CNBC World News,general_financial,1,108185391,,[],14176
Fed's Goolsbee 'Uneasy' About View of Tariffs as One-Time Shock,https://www.bloomberg.com/news/videos/2025-08-13/goolsbee-uneasy-about-view-of-tariffs-as-one-time-shock-video,Federal Reserve Bank of Chicago President Austan Goolsbee says tariffs make both sides of the central bank's mandate go bad at the same time during a luncheon hosted by the Greater Springfield Chamber of Commerce. (Source: Bloomberg),2025-08-13 17:55:20,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-13/goolsbee-uneasy-about-view-of-tariffs-as-one-time-shock-video,,[],40761
Crypto Firm Bullish Surges 143% in Debut After $1.1 Billion IPO,https://www.bloomberg.com/news/videos/2025-08-13/crypto-firm-bullish-surges-143-in-debut-after-1-1b-ipo-video,"Bullish shares jumped 143% from the IPO price after the digital-asset exchange operator and owner of media outlet CoinDesk raised $1.1 billion in an initial public offering.
Shares of the Cayman Islands-based company opened at $90 each on Wednesday, versus an IPO price of $37 apiece, with shares climbing further before being halted. The offering had been upsized to 30 million shares from 20.3 million shares and the marketed price range was increased earlier to $32 to $33 apiece from $28 to $31. Bloomberg's Mike Regan reports. (Source: Bloomberg)",2025-08-13 17:51:35,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-13/crypto-firm-bullish-surges-143-in-debut-after-1-1b-ipo-video,,[],95023
"A used car for $30,000 is now a ‘bargain’? How to get a good one for less.",https://www.marketwatch.com/story/a-used-car-for-30-000-is-now-a-bargain-how-to-get-a-good-one-for-less-92b011ac?mod=mw_rss_topstories,"Years of price increases that started during the pandemic have led to a “paradigm shift” in what is considered a used-car bargain, experts say.",2025-08-13 17:51:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004384223,Venessa Wong,[],71146
Tom Dundon to buy the Portland Trail Blazers from Paul Allen's estate,https://www.cnbc.com/2025/08/13/tom-dundon-to-buy-portland-trail-blazers-from-paul-allen-estate.html,"Dundon owns the NHL's Carolina Hurricanes, and he's the majority owner of the Pro Pickleball Association and Major League Pickleball.",2025-08-13 17:49:34,CNBC World News,general_financial,1,108185457,,[],67086
Trump Issues Warning to Putin After Summit Prep With Europe,https://www.bloomberg.com/news/videos/2025-08-13/trump-issues-warning-to-putin-after-summit-prep-video,"Jennifer Kavanagh, senior fellow and director of military analysis at Defense Priorities said President Trump and Russia’s Vladimir Putin will have more than Ukraine to talk about as the US and Russia are at odds over a number of issues.

US President Donald Trump warned he would impose “very severe consequences” if Vladimir Putin didn’t agree to a ceasefire agreement later this week, following a call with European leaders ahead of his meeting with the Russian president. 
Trump also said he hoped to use the Friday meeting to set up a “quick second meeting” with Ukrainian leader Volodymyr Zelenskiy after allies pressed him to push for such a summit. (Source: Bloomberg)",2025-08-13 17:49:16,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-13/trump-issues-warning-to-putin-after-summit-prep-video,,[],82140
